timestamp,id,link,caption,author,network,likes
10/5/16 15:33,3338038,https://facebook.com/455410617809655/posts/1504258839591489,Recap Of The Vice-Presidential Debate\n and tonight we also\n current governor of the\n welcome Mike Pence...\n great state of Indiana...\n You\n That's\n must be\n not my\n trd\n mistaken.\n name.\n he was first elected\n and is now Donald\n to Congress in 2000.\n Trump's running mate.\n Never\n That's\n heard of\n not true.\n him.,4.55411E+14,facebook,196
10/30/16 1:01,3374978,https://facebook.com/486729874707526/posts/1131564220224085,"Daniel Lin\n Following\n @DLin71\n PENCE: I'm a man of faith. If it's wrong to help\n Trump become President, then God will tell me.\n GOD:\n CBS News\n @CBSNews\n BREAKING: VP candidate Mike Pence's plane skids off runway at\n NYC's LaGuardia Airport cbsn.ws/2eX4Qdj\n RETWEETS LIKES\n 9,490\n 11,704\n 6 14 PM 27 Oct 2016",4.8673E+14,facebook,203
10/22/16 5:48,3082101,https://facebook.com/389775321153875/posts/873440546120681,President\n Your vote for the candidates for United\n States President and Vice President shall\n be a vote for the electors supporting\n those candidates.\n Vote for One\n Republican\n Donald J Trump US President\n Mike Pence US Vice-President\n Democrat\n Hillary Clinton USPresident\n Tim Kaine US Vice-President\n Pacific GreenlProgressive\n Jill Stein US President\n Ajamu Baraka US Vice-President\n Libertarian\n Gary Johnson US President\n Bill Weld US Vice-President\n ONE SANDERS\n MORE TIME!,3.89775E+14,facebook,204
5/4/16 0:43,338485,https://instagram.com/p/BE9zT_9incV,16\n EPUTAR KUDUS\n Kasus Cerai Kudus Tinggi\n KUDUS Tingkat pence and\n ten Kudus sangat tinggi Hinggatriwulan\n pertoma2016tercatat 439\n kaousperceraiandujukanke,1453845668,instagram,205
10/28/16 2:45,3277114,https://facebook.com/422169184529965/posts/1149441398469403,I DON'T LIKE\n THE LOOKS OF THIS\n TRUMP\n PENCE A E\n A\n 0 0,4.22169E+14,facebook,206
10/28/16 0:22,3280635,https://facebook.com/143928478973403/posts/1310086512357588,:hi\n OME\n |TRUMP\n PENCE,1.43928E+14,facebook,206
7/19/16 4:31,1501732,https://twitter.com/NoChillPosts/status/755258779080491008,"IN ENGLAND, PENCE MEANS\n PENNY\n AND TRUMP MEANS FART\n C H E A P\n T FAA RR T 2 o 1 6",NoChillPosts,twitter,213
10/6/16 15:08,2706357,https://facebook.com/134634416635454/posts/1035028219929398,"Caissie St.Onge\n Caissie\n If Pence says anything that\n sounds like it makes sense,\n remember he signed a bill to\n require women to hold funerals\n for their miscarriages.\n 10/4/16, 6:32 PM",1.34634E+14,facebook,225
10/9/16 12:50,2815635,https://facebook.com/221767698026463/posts/635622189974343,"I t even like cheese. B\n me out in a rash, I tell ya\n 'Enough!' Condoleezza Rice joins list\n Donald Trump is selfdestructing\n of outraged Republicans calling for\n before our eyes, and senior\n Republicans are terrified\n Trump to drop out of presidential race\n rump throws GOP into chaos\n Nigel Farage: Donald Trump\n Women React With Fury to Donald Trump's Remar\n remarks are ""ugly""\n Republican officials Are\n Pence says he can't defend Trump's comments\n Stampeding Away From Trump",2.21768E+14,facebook,231
10/30/16 0:21,3481133,https://facebook.com/298904170310515/posts/597784977089098,"Daniel Lin\n Following\n @DLin71\n PENCE: I'm a man of faith. If it's wrong to help\n Trump become President, then God will tell me.\n GOD:\n CBS News\n @CBSNews\n BREAKING: VP candidate Mike Pence's plane skids off runway at\n NYC's LaGuardia Airport cbsn.ws/2eX4Qdj\n RETWEETS LIKES\n 9,490\n 11,704\n 6 14 PM 27 Oct 2016",2.98904E+14,facebook,232
10/22/16 17:25,3106057,https://facebook.com/1438832379768174/posts/1688092604842149,"Look, all I'm saying is, if the alt-\n right really wants Trump elected,\n wouldn't the smart move be to act\n more inclusive so people unwary\n about the candidate or the\n movement would be more\n interested?\n O well u see that would\n be cucking and we\n cant have that\n i bet u thought Mike Pence did a\n IA\n good job in the debate",1.43883E+15,facebook,232
10/5/16 2:36,2688095,https://facebook.com/124679360945421/posts/1150888921657788,"NIGHTLY NBC Nightly News\n NEWS\n @NBC Nightly News\n Pence: ""You whipped out that Mexican\n thing again\n Kaine: ""Can you defend it?""\n VPDebate",1.24679E+14,facebook,233
8/2/16 19:52,1762009,https://facebook.com/754734577940325/posts/1117513278329118,14***\n LIVE\n TRUMP-\n PENCE,7.54735E+14,facebook,235
10/9/16 16:03,3265030,https://facebook.com/513806042042757/posts/1089019737854715,"Rob Sheridan\n Follow\n @robertdSheridan\n So: Trump would rape you, and Pence would\n force you to carry Trump's baby to term. Then\n again, Emails\n RETWEETS LIKES\n 51\n 88\n 12:46 PM 8 Oct 2016\n Los Angeles, CA\n t 51\n 88",5.13806E+14,facebook,244
7/30/12 17:13,2102042,https://instagram.com/p/NtoTgdNA5e,I GOT HIGH\n acebook Com/\n LEVEL SOURCES THAT\n CLAIM THAT HUNTER\n PENCE MIGHT BE ON THE\n MOVE,50048330,instagram,247
10/23/16 1:37,3092219,https://facebook.com/376185864804/posts/10154645224219805,"Danielle Muscato Every time I see a Trump/Pence sticker, sign, T-shirt,\n etc, I just say to myself, ""That person is okay with sexual assault."" Oh\n look over there, ""That person is okay with sexual assau\n The guy with\n that truck is okay with sexual assault."" That family with the 2 kids\n playing in the front yard and the Trump sign\n They are teaching their\n kids to be okay with sexual assault.'\n Suddenly the statistics on sexual assault make a LOT more sense.\n Like Reply Just now",3.76186E+11,facebook,258
10/24/16 21:45,3367737,https://facebook.com/357615034424156/posts/626922264160097,"2016 GENERAL ELECTION\n NOVEMBER 8, 2016\n UNITED STATES SENATE\n PRESIDENT\n VICE-PRESIDENT\n 6 YEAR TERM\n 4 YEAR TERM\n VOTE FOR ONE\n VOTE FOR ONE\n Cortez Masto,\n DEM\n Catherine\n IAP\n Castle, Darrell\n Bradley, Scott\n NPP\n Gumina, Tony\n DEM\n Clinton, Hillary\n REP\n Heck, Joe\n Kaine, Tim\n De La Fuente, Roque NPP\n Jones, Tom\n Rocky\n Steinberg, Michael\n Sawyer, Thomas\n NPP\n ""Tom""\n LPN\n Johnson, Gary\n Williams, Jarrod M\n NPP\n Weld, Bill\n Trump, Donald J.\n REP\n None of These Candidates\n Pence, Michael R.\n None of These Candidates\n Review\n Page of 8\n Next\n Back",3.57615E+14,facebook,260
10/16/16 19:07,3218632,https://facebook.com/620954014584248/posts/1284189151594061,"AMERICA ARE YOUALL IN\n LET US HEAR FROM ALL STATES\n TYPE ""YES"" IF YOU'RE IN\n LET'S\n LET'S\n GOALL.\n MAKE\n RED\n HISTORY\n TRUNM PENCE 16\n MAKE AMERICA GREAT AGAIN",6.20954E+14,facebook,263
10/26/16 21:17,3207409,https://facebook.com/1416409845316333/posts/1665206763769972,"Mike Pence\n @mike pence 18m\n Heavy hearts today. Our beagle of 13\n years passed away quietly last night.\n Rest In Peace, Maverick. We will miss\n you",1.41641E+15,facebook,271
10/18/16 21:47,2979772,https://facebook.com/1526998170915862/posts/1792919280990415,I WILL BE VOTING\n TRUMP/PENCE ON Nov. 8TH\n LIKE & SHARE IF YOU\n WILL BE TOO,1.527E+15,facebook,274
9/19/16 16:08,3428316,https://facebook.com/455410617809655/posts/1488633257820714,"Mike Pence Reveals His VP Role Model\n ""I frankly hold Dick Cheney in really\n high regard in his role as vice\n president and as an American.""\n Trump's vice presidential pick Mike Pence,\n when asked who his role model as vice\n president would be (ABC News, 9/18/16)\n Lied about weapons of mass destruction in lraq\n Lied about Iraq's involvement in 9/11\n Profited from war and did business with enemies\n of the US as CEO of Halliburton\n Instituted and defended an illegal torture regime\n Said of his five Vietnam deferments, ""I had other\n priorities in the sixties than military service.""\n Outed an undercover CIA operative to get\n revenge on her husband\n Shot his friend in the face\n Left office with a 13% approval rating",4.55411E+14,facebook,278
9/17/16 20:43,2406682,https://facebook.com/188734351179875/posts/1165954610124506,Dave Thomason\n @dave thomason\n Why does Mike Pence always\n look like he's about to introduce\n legislation to outlaw the X-Men,1.88734E+14,facebook,278
10/22/16 17:43,3193831,https://facebook.com/143928478973403/posts/1303727036326869,TRUMP\n RUMP\n PENCE\n ENCE\n P\n TRUMP\n E\n PENCE,1.43928E+14,facebook,286
10/11/16 23:00,3257829,https://facebook.com/6851405967/posts/10155300704445968,"MIKE PENCE TRIES TO DISPROVE EVOLUTION\n LIVE\n SCIENCE\n ENTHUSIAST\n C-SPAN\n Special order Speeches\n U.S. House\n BY SAYING ""EVOLUTION IS JUST A THEORY""",6851405967,facebook,297
10/22/16 15:56,3280977,https://facebook.com/143928478973403/posts/1303642436335329,"RUMP\n TRUMP\n TRUMP\n TRUMP\n ENCE\n PENCE\n PENCE\n TRUMP\n TRUMP\n TRU\n RL MUP\n TRUMP\n PEN\n E P CE\n PENCE\n TRUMP\n PENCE\n TRUMP\n Gettysburg, Pennsylvania TRUMP\n PENCE",1.43928E+14,facebook,300
10/15/16 3:30,2907097,https://facebook.com/371655802904606/posts/1204524046284440,"AFTER THE VICE PRESIDEnTIAL DEBATE,\n THE NEWS MEDIA REPORTED THAT\n MIKE PENCE HAD won.\n THEY ALL AGREED THAT PEnCE HAD LIED\n TEANDERTHAL PARY\n OVER AND OVER AGAIN,\n YET THEY REPORTED HE WON\n BECAUSE HE LOOKED GOOD DOING IT.\n How DOES DISHONESTY Win A DEBATE?",3.71656E+14,facebook,305
10/5/16 4:45,2761848,https://facebook.com/125955227438903/posts/1321650667869347,"Top Conservative Cat\n Following\n @TeaParty Cat\n Mike Pence: ""Hillary is running a campaign of\n insults, unlike Trump's positive message of\n Mexican rapists and fat Miss Universes.""\n #vPDebate\n H\n RETWEETS LIKES\n 533\n 715\n 6:46 PM 4 Oct 2016\n ta 533\n 715",1.25955E+14,facebook,310
10/14/16 0:30,2942563,https://facebook.com/107699875915002/posts/1306636809354630,"This is James Byrd\n He was killed by three white\n supremacists who dragged\n his body behind their pickup\n truck for three miles.\n This is Matthew Shepard.\n Matthew was killed by homophobes\n who beat him, tortured him, and left\n him alone in the wilderness to die.\n This is Mike Pence\n GOP nominee for Vice-President.\n n 2009, after passing both houses of Congress,\n with bi partisan support, President Obama signed\n The Matthew Shepard & James Byrd, Jr.\n Hate Crimes Prevention Act.\n Mike Pence voted against it.\n UNTEWOMENORG\n KnowYourCandidates\n ACTION",1.077E+14,facebook,321
10/30/16 21:50,3472835,https://facebook.com/398229917048370/posts/531766783694682,"Daniel Lin\n Following\n PENCE: I'm a man of faith. If it's wrong to help\n Trump become President, then God will tell me\n GOD:\n CBS News @CBSNews\n BREAKING: VP candidate Mike Pence's plane skids off runway at\n NYC's LaGuardia Airport cbsn.ws/2eX4Qdj\n RETWEETS\n LIKES\n 9,490 11,704\n 6:14 PM 27 Oct 2016",3.9823E+14,facebook,333
10/11/16 2:42,2797342,https://facebook.com/663702017034419/posts/1235796106491671,TRUMP\n PENCE,6.63702E+14,facebook,340
10/7/16 18:31,2836671,https://facebook.com/224319224261399/posts/1487443727948936,"Despite the\n hysteria from the\n political class and\n the media, smoking\n doesn't kill.""\n Republican VP candidate\n Mike Pence in 20oo",2.24319E+14,facebook,341
8/3/12 2:41,143562,https://instagram.com/p/N2XtYiNA6u,"WHAT IF PENCE AND VICTORINO\n WERE TRADED TO THE WEST COAST\n facebook.com/TheMLBMemes\n TOSABOTAGE THE GIANTS AND\n DODGERS\n egenerator, not",50048330,instagram,357
10/10/16 8:22,2805271,https://facebook.com/125955227438903/posts/1326520140715733,"Lisa\n Follow\n @HollettLA\n My friend Emily: Make no mistake, ladies: Trump\n may be the face of your rapist, but Pence is\n every judge who made sure he got away with it\n RETWEETS LIKES\n 3,288 4,144\n 9:46 PM 7 Oct 2016\n t 3.3K\n 4.1K",1.25955E+14,facebook,361
10/11/16 2:57,2759144,https://facebook.com/313774828684270/posts/1221568027904941,"""CHARACTER\n MATTERS TO THE\n PRESIDENCY AND\n DONALD TRUMP WILL\n BRING THE HIGHEST\n LEVEL OF INTEGRITY\n TO THE HIGHEST\n OFFICE OF THE LAND.\n MIKE PENCE",3.13775E+14,facebook,370
10/5/16 16:08,3337382,https://facebook.com/88683275177/posts/10153794709865178,At the VP debate\n Mike Pence seemed\n to discover he was\n Donald Trump's\n running mate.,88683275177,facebook,372
10/8/16 2:54,2832346,https://facebook.com/123916950969259/posts/1435014009859540,"MIKE PENCE TRIES TO DISPROVE EVOLUTION\n LIVE\n SCIENCE\n ENTHUSIAST\n C-SPAN\n Special order Speeches\n U.S. House\n BY SAYING ""EVOLUTION IS JUST A THEORY""",1.23917E+14,facebook,376
10/23/16 9:05,3224817,https://facebook.com/791373644322801/posts/996810240445806,"TRUMP\n PENCE AP\n Ft. Lauderdale, Florida\n SHELL PAY FOR WHAT SHE DID TO YOU HARAMBE\n I PROMISE\n Donald Trump, Fort Lauderdale speech.\n mematic net",7.91374E+14,facebook,381
10/17/16 17:52,2842022,https://facebook.com/517008448365701/posts/1177094355690437,"""The reason people mistrust Hillary\n Clinton IS because they re paying\n attention? Governor Mike Pence",5.17008E+14,facebook,386
10/6/16 3:22,2692543,https://facebook.com/791373644322801/posts/981395751987255,"Mike ""No Nonsense"" Pence",7.91374E+14,facebook,394
10/28/16 20:43,3374477,https://facebook.com/311925502180080/posts/1184625721576716,ATC: Trump-Pence 2 you are coming in too fast. Please reduce your speed. Over.\n PILOT: have the best landings.\n ATC: Trump Pence 2 the runway is very wet. Please reduce your speed. Over.\n PILOT: You sound Mexican.\n ATC: Trump-Pence 2 you are now skidding out of control\n PILOT: Such a nasty Mexican.\n ATC: Trump-Pence 2 you have skidded off the runway.\n PILOT: This airport is rigged.,3.11926E+14,facebook,402
10/9/16 13:30,2733755,https://twitter.com/BlackPplVines/status/785110123123503104,2nd PRESIDENTIAL DERATE\n DAYS\n RACE FOR THE WHITE HOUSE\n LIVE\n TRUMP PRAISES PENCE AND TAKES CREDIT CNN\n Ana Navarro @ananavarro\n NAL JUSTICE SYSTEM FAVORS WHITES OVER BLACKS. WHILE 36 SAY IT TR DON LEMON,BlackPplVines,twitter,408
10/18/16 21:46,2979773,https://facebook.com/492037610911691/posts/1073397466109033,I WILL BE VOTING\n TRUMP/PENCE ON Nov. 8TH\n LIKE & SHARE IF YOU\n WILL BE TOO,4.92038E+14,facebook,410
10/16/16 19:08,3218629,https://facebook.com/603647209705015/posts/1082266158509782,"AMERICA ARE YOUALL IN\n LET US HEAR FROM ALL STATES\n TYPE ""YES"" IF YOU'RE IN\n LET'S\n LET'S\n GOALL.\n MAKE\n RED\n HISTORY\n TRUNM PENCE 16\n MAKE AMERICA GREAT AGAIN",6.03647E+14,facebook,410
10/10/16 15:16,2987910,https://facebook.com/134634416635454/posts/1038461712919382,"Earlier this year, Governor Pence signed a law\n requiring the interment or burial of an aborted\n or miscarried fetus because of his desire to\n protect innocent life. Meanwhile,\n according to the\n Children's Defense Fund\n 1 in 5 Indiana children live in poverty;\n 22% lived in homes lacking adequate food;\n 62% of 4th graders, cannot read at grade level\n In 2012-2013, almost 16,000 Indiana\n schoolchildren were homeless\n Mike Pence: Not pro-life, pro pre-life\n AMERICAN NEWSX\n Laura C Keeling",1.34634E+14,facebook,414
10/16/16 4:18,2874467,https://facebook.com/389775321153875/posts/869484006516335,"THE CLINTON DOUBLE STANDARD\n GOV MIKE PENCE:\n ""If your son or my son handled\n classified information the\n way Hillary Clinton did...\n they'd be court martialed.""\n SEN. TIM KAINE\n ""That is absolutely\n false and you know that.""\n ABSOLUTELY FALSE?\n Meet U.S. Navy sailor Kristian\n Saucier, sentenced to FEDERAL\n PRISON for mishandling six\n classified documents.",3.89775E+14,facebook,419
10/9/16 0:00,2727727,https://facebook.com/307188559330028/posts/1139829732732569,"""The reason people mistrust Hillary\n Clinton IS Decause they re paying\n attention Governor Mike Pence",3.07189E+14,facebook,419
10/5/16 19:26,3334008,https://facebook.com/663702017034419/posts/1229427507128531,GOVENOR PENCE YOU HAVE 30 SECONDS\n TO TALK ABOUT THE EMAIL SERVER\n 13 SECONDS LATERI OK NEXT TOPIC,6.63702E+14,facebook,419
10/18/16 19:12,2975615,https://facebook.com/526961900699651/posts/1260532297342604,FWD\n TRU\n TRU\n PEN\n PEN\n MF\n P\n CE\n TRUMP-RUI\n PENCE,5.26962E+14,facebook,434
7/15/16 2:02,1423776,https://instagram.com/p/BH3VmJKhyWh,"RPT: 77 PEOPLE DEAD, 50 INJURED IN FRANCE ATTACK\n BREAKING TONIGHT\n 7:03 MT\n LD TRUMP TO NAME INDIANA Gov MIKE PENCE AS HIS RUNNING MATE NE",1509082706,instagram,469
10/17/16 20:00,2964051,https://facebook.com/155626841228459/posts/412304598894014,"THE CLINTON DOUBLE STANDARD\n GOV MIKE PENCE:\n ""If your son or my son handled\n classified information the\n way Hillary Clinton did...\n they'd be court martialed.\n rnd in\n and accerdineft ellex\n SEN. TIM KAINE\n accu tered But\n ""That is absolutely\n false and you know that.\n crth\n ABSOLUTELY FALSE?\n Meet U.S. Navy sailor Kristian\n Saucier, sentenced to\n FEDERAL\n PRISON\n for mishandling\n SIX\n classified documents.",1.55627E+14,facebook,483
8/25/16 16:10,2138095,https://facebook.com/131079793665171/posts/952726991500443,TRUMP\n PENCE,1.3108E+14,facebook,505
10/4/16 16:00,2681131,https://facebook.com/17614953850/posts/10154544242433851,"Tim Kaine and Mike\n Pence will face off\n tonight in the vice\n presidential debate.\n Networks not carrying\n the debate will air a\n Competing program\n ""Two Wet Slices of\n Toast Talking.""\n FUNNY DIE\n NEWS",17614953850,facebook,509
10/12/16 6:30,2971072,https://facebook.com/107699875915002/posts/1304902652861379,"Memo to Conservative Christians:\n You were easily persuaded by the\n racist conspiracy that the first\n black President was an illegal,\n Kenyan Muslim because you're\n totally not racist. Now, your\n support of Donald Trump finds you\n locking arms with the Alt-Right,\n the white nationalists and\n nativists, gladly giving your\n Christian stamp of approval to\n extraordinary foolishness,\n misogyny and bigotry. You can\n play it like Mike Pence, avoid,\n deny and lie, but we see you.\n HOSTILE POLITICS",1.077E+14,facebook,527
10/28/16 0:28,3343476,https://facebook.com/60894670532/posts/10157764017185533,"New York\n 8:00 PM ET\n BREAKING NEWS\n PENCE PLANE SKIDS OFF NEW YORK RUNWAY, NO INJURIES CNN\n 8:00 PM ET\n AC360",60894670532,facebook,531
10/31/16 21:33,3485471,https://facebook.com/220814084596217/posts/1425402687470678,MIKE PENCE SAYS\n AMERICA IS A\n NATION OF PRAYER\n NEWS\n LIKE SHARE AGREE,2.20814E+14,facebook,540
10/5/16 23:00,2690583,https://facebook.com/60447222345/posts/10154549868162346,Recap OfThe Vice-Presidential Debate\n and tonight we also\n current governor of the\n welcome Mike Pence...\n great state of Indiana...\n You\n That's\n must be\n not my\n mistaken.\n name.\n he was first elected\n and is now Donald\n to Congress in 2000...\n Trump's running mate.\n Never\n That's\n heard of\n not true.\n him.,60447222345,facebook,540
10/27/16 12:08,3265342,https://facebook.com/240984512605919/posts/1172368912800803,"INDIANA GROUP REGISTERS 45,000 NEW\n MIKE PENCE'S STATE TROOPERS\n RAID OFFICE AND CONFISCATE ALL\n THEIR VOTER REGISTRATIONS",2.40985E+14,facebook,552
10/18/16 19:49,2977409,https://facebook.com/143928478973403/posts/1299587436740829,TRUMP\n PENCE,1.43928E+14,facebook,552
10/16/16 13:00,2999290,https://facebook.com/1559412207662264/posts/1793508870919262,"Overheard in locker\n room, Pence to\n Trump\n We don't talk about\n women like that! We\n demean & Strip their\n dignity through\n careful legislation.\n @benny diego\n BLUE DEM WARRIORS",1.55941E+15,facebook,554
10/5/16 2:03,3345190,https://facebook.com/376185864804/posts/10154584927939805,"EE Top Conservative Cat\n Tea PartyCat\n Mike Pence: ""Hillary is running a\n campaign of insults, unlike Trump's\n positive message of Mexican rapists\n and fat Miss Universes.""\n ftVPDebate",3.76186E+11,facebook,566
10/13/16 16:30,2950857,https://facebook.com/107699875915002/posts/1306634162688228,Fun fact:\n Threatening to put\n your critics and\n opponents in jail\n once you take power\n is how Dictators\n do business!\n PLS. Mike Pence said\n Trump's threat was\n his best moment in\n the debate!\n Democrats Organizing for America,1.077E+14,facebook,587
10/8/16 16:22,2826053,https://facebook.com/502122049821070/posts/1323448657688401,"Ladies: Trump may be the\n face of your rapist, but\n Pence is every judge that\n let him get away with it.\n Facebook/StopThe WorldTheTeabaggersWant0ff",5.02122E+14,facebook,596
10/7/16 19:48,2835871,https://facebook.com/224319224261399/posts/1487510821275560,"This is James Byrd.\n He was killed by three white\n supremacists who dragged\n his body behind their pickup\n truck for three miles.\n This is Matthew Shepard.\n Matthew was killed by homophobes\n who beat him, tortured him, and left\n him alone in the wilderness to die.\n This is Mike Pence\n GOP nominee for Vice-President.\n n 2009, after passing both houses of Congress,\n with bipartisan support, President Obama signed\n The Matthew Shepard & James Byrd, Jr.\n Hate Crimes Prevention Act.\n Mike Pence voted against it.\n UNITEWOMEN ORG\n KnowYourCandidates\n ACTION",2.24319E+14,facebook,601
10/31/16 2:01,3479955,https://facebook.com/337378429646615/posts/1296830933701355,"""The reason people mistrust Hillary\n Clinton IS because they re paying\n attention? Governor Mike Pence",3.37378E+14,facebook,629
10/8/16 23:30,2821086,https://facebook.com/352859651422892/posts/1281459548562893,"Make no mistake ladies:\n Trump may be the face\n of your rapist, but\n Pence is every judge who\n made sure he got away\n with it",3.5286E+14,facebook,654
10/11/16 15:52,2760621,https://instagram.com/p/BLbafMbhn2r,orangefuzzysocks\n & the trump pence they go! A\n J Let's destroy America JNJ & build a big\n wall,1185055504,instagram,681
10/17/16 23:47,2845143,https://instagram.com/p/BLrtpaNh1hl,TRUMP\n PENCE,1500372290,instagram,686
10/12/16 6:30,2774979,https://facebook.com/353967728021064/posts/1140318369385992,"Memo to Conservative Christians:\n You were easily persuaded by the\n racist conspiracy that the first\n black President was an illegal,\n Kenyan Muslim because you're\n totally not racist. Now, your\n support of Donald Trump finds you\n locking arms with the Alt-Right,\n the white nationalists and\n nativists, gladly giving your\n Christian stamp of approval to\n extraordinary foolishness,\n misogyny and bigotry. You can\n play it like Mike Pence, avoid,\n deny and lie, but we see you.\n HOSTILE POLITICS",3.53968E+14,facebook,689
10/5/16 20:59,3332767,https://facebook.com/191196904289135/posts/1187847844624031,Mike Pence is actually Race\n Bannon,1.91197E+14,facebook,692
10/4/16 18:13,3346445,https://facebook.com/91938556778/posts/10154538170861779,"Dave Thomason\n Follow\n @dave thomason\n Why does Mike Pence always look like he's\n about to introduce legislation to outlaw the X\n Men\n EETs LIKES\n 31,115\n 61,730\n 11:38 AM 15 Sep 2016\n 31K",91938556778,facebook,724
10/5/16 21:07,3332400,https://facebook.com/1445178242415286/posts/1764188503847590,"THINK TRUMP WOULD BE A DISASTER FOR WOMEN?\n MEET MIKE PENCE.\n DONALD PICK!\n Believes mothers shouldn't\n work because it harms children\n Tried to force women in Indiana\n to have funerals for fetuses\n following abortions or miscarriages""\n X Tried to shut down Planned\n Parenthood in Indiana AND\n to defund it nationwide\n X Voted against equal pay for women\n opposed paid family\n leave while in Congress\n These attempts were stopped by federal\n judges-so let's not give them the ability to\n nominate Supreme Court justices, ok?\n ultraviolet\n ACTION\n SHARE to keep Trump and Pence out of the White House",1.44518E+15,facebook,741
10/11/16 19:30,3258568,https://facebook.com/110218365992057/posts/345245605822664,"Caissie St.Onge\n o\n Follow\n @Caissie\n If Pence says anything that sounds like it\n makes sense, remember he signed a bill to\n require women to hold funerals for their\n miscarriages.\n RETWEETS LIKES\n 13.218\n 17,102\n 6:32 PM-4 Oct 2016\n 13K 17K",1.10218E+14,facebook,744
10/5/16 4:32,2761861,https://facebook.com/60894670532/posts/10157646266230533,"OCTOBER 4 CNN/ORC POLL OF DEBATE WATCHERS\n PENCE\n WHO WON\n THE DEBATE?\n KAINE\n 42%\n BREAKING NEWS\n CNN/ORCINSTANT POLL: 48% SAY PENCE WON DEBATE, 42% SAY KAINE\n 2ND PRESIDENTIAL DEBATE\n LIVE ON CNN\n CNN\n UNO\n Anderson Cooper &Martha Raddatz Moderate\n",60894670532,facebook,761
10/8/16 18:31,2824470,https://facebook.com/60447222345/posts/10154558722707346,"""Mike Pence and\n Donald Trump\n are making\n sexual assault\n great again!\n Bill Maher\n Occupy Democrats",60447222345,facebook,786
10/5/16 13:31,3339664,https://facebook.com/1445178242415286/posts/1764034910529616,"John Fugelsang\n @John Fugelsang\n Mike Pence explains why his faith makes\n him against abortion, which Jesus never\n mentioned, and for the death penalty,\n which Jesus opposed\n 10/4/16, 9:26 PM",1.44518E+15,facebook,809
10/6/16 0:15,3329579,https://facebook.com/753542244699109/posts/1080068425379821,"DEBATE\n !01\n Trump now has to do exactly what Pence did last\n night. Stay focused, take deep breaths, don't react\n when Hillary sets traps and most of all, make fun of\n and belittle your opponent instead of actually\n responding to them.""\n BUSINESS",7.53542E+14,facebook,831
10/30/16 21:52,3476059,https://facebook.com/968877143183195/posts/1250525371685036,"Daniel Lin\n Following\n PENCE: I'm a man of faith. If it's wrong to help\n Trump become President, then God will tell me\n GOD:\n CBS News @CBSNews\n BREAKING: VP candidate Mike Pence's plane skids off runway at\n NYC's LaGuardia Airport cbsn.ws/2eX4Qdj\n RETWEETS\n LIKES\n 9,490 11,704\n 6:14 PM 27 Oct 2016",9.68877E+14,facebook,846
10/6/16 15:03,3318618,https://facebook.com/791373644322801/posts/982305238562973,TRUMP PENCE,7.91374E+14,facebook,866
10/6/16 0:51,2701116,https://facebook.com/60894670532/posts/10157650346310533,"in such form, as to them shall seem mcst hkely e hea\n its powers to that Governments\n ness. JTudence, indee\n et be changed for light\n causes and accordin\n that mankind are nte\n while\n hu abolishing\n ich they are accustomed\n variably the same\n ider a\n ment\n 2nd PRESIDENTIAL DEBATE\n BATTLE FOR THE WHITE HOUSE\n WILL PENCE S ""MEXICAN THING REMARK COST VOTES? CNN\n 5:34 PM PT\n AC360Â°",60894670532,facebook,868
10/5/16 14:02,2698633,https://facebook.com/224319224261399/posts/1485185058174803,"Mike Pence's lie: ""The Clinton\n Foundation spends less than 10 cents\n on the dollar on charitable causes.\n The truth: that's a huge lie.\n According to Politifact, the\n Clinton Foundation spends about\n 87% of its money on programs.\n Charity watch gives it an A+ and\n calls it a ""gold standard"" charity.\n OCCUPY DEMOCRATS",2.24319E+14,facebook,876
10/5/16 3:25,2691216,https://facebook.com/60447222345/posts/10154547822297346,"Top Conservative Cat\n Following\n @Tea Party Cat\n Mike Pence: ""Hillary is running a campaign of\n insults, unlike Trump's positive message of\n Mexican rapists and fat Miss Universes.""\n #VPDebate H\n RETWEETS\n KES\n 533\n 715\n 6:46 PM 4 Oct 2016\n 533\n 715",60447222345,facebook,900
10/11/16 12:20,3259727,https://facebook.com/240984512605919/posts/1157508087620219,"Make no mistake ladies:\n Trump may be the face\n of your rapist, but\n Pence is every judge who\n made sure he got away\n with it",2.40985E+14,facebook,919
10/5/16 1:00,3345571,https://facebook.com/101165966152/posts/10154485141201153,MIKE PENCE HAS A RECORD OF\n BETRAYING WORKING FAMILIES\n Supports\n right to work\n Led efforts to repeal\n prevailing wage\n Urged Congress to pass TPP.\n Opposes raising the\n minimum wage.\n Opposes expanding\n workers\n rights.\n LABOR\n 16\n VPDEBATE\n Photo: Gage Skidmore/Flickr\n AFL-CIO,1.01166E+11,facebook,921
10/5/16 22:00,2697767,https://facebook.com/1646874365530472/posts/1795519217332652,"occupy Democrats\n DUMP\n TRUMP\n 2 hrs\n It wasn't even close.\n MVP DEBATE\n POLITIFACT: Pence 69% False, Kaine 79% True\n It wasn't even close.\n occupy democrats.com\n Gregory Curtner\n Yet using your politifact file, only 8% of your\n statements are above Half-True. It must eat\n you up inside to be the liar you claim others to\n be, doesn't it Omar?\n Just now. Like Reply",1.64687E+15,facebook,979
